"";"PROBEID";"SYMBOL";"ENTREZID";"GENENAME";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"351";"10362490";"Tspyl4";"72480";"TSPY-like 4";-0,0347448347554433;7,21929104961929;-0,297922425600939;0,771536780899413;0,900126244382648;-5,99691546548247
"352";"10362499";"Frk";"14302";"fyn-related kinase";0,0156802575734325;10,956490430864;0,167038034040473;0,870492880491233;0,948422363351869;-6,02819834829176
"353";"10362520";"Hdac2";"15182";"histone deacetylase 2";0,243335311866392;10,9470901290004;1,64500278981112;0,12934845721311;0,432154983776519;-4,8052970972498
"354";"10362581";"Tube1";"71924";"tubulin, epsilon 1";0,139586636097992;7,47968218638112;1,0177140038066;0,331544393247473;0,630418806943023;-5,53308406430376
"355";"10362615";"Traf3ip2";"103213";"TRAF3 interacting protein 2";0,273095047579705;9,35062747878213;2,39687090449472;0,036275418564181;0,289123856874329;-3,70287590603668
"356";"10362674";"Rnu3a";"19850";"U3A small nuclear RNA";0,138990833473359;7,60004055334409;0,612943742076112;0,552873704191717;0,784848684971458;-5,85191160623758
"357";"10362676";"Cdk19";"78334";"cyclin-dependent kinase 19";0,15175881900473;9,53865904448726;1,09881415688695;0,29624863468159;0,599705552855633;-5,45331456018701
"358";"10362758";"Zbtb24";"268294";"zinc finger and BTB domain containing 24";0,18198385283339;9,96849061951588;1,10777267265404;0,2925326841453;0,596334409999011;-5,44420740042712
"359";"10362767";"Mical1";"171580";"microtubule associated monooxygenase, calponin and LIM domain containing 1";0,487964635429764;10,2971517048452;1,52416000877032;0,156815003100647;0,468690306675961;-4,96318804270125
"360";"10362794";"Ppil6";"73075";"peptidylprolyl isomerase (cyclophilin)-like 6";0,303359351212597;5,68214832660394;1,43474812917833;0,180279925452327;0,497780534097148;-5,07521197820628
"361";"10362811";"Sesn1";"140742";"sestrin 1";0,021228886300662;8,33517724873703;0,215800176163298;0,833251440097872;0,929804542325572;-6,01858199130227
"362";"10362896";"Cd24a";"12484";"CD24a antigen";0,443773755843699;11,0877678780665;0,715298422996956;0,489924236086608;0,746085605280109;-5,78460623158737
"363";"10362904";"Rtn4ip1";"170728";"reticulon 4 interacting protein 1";0,0807114234757265;9,3705621045887;0,734842087398629;0,478423294568866;0,74102301500215;-5,77068551251897
"364";"10363000";"Gpx4";"625249";"glutathione peroxidase 4";-0,221734140229335;12,2364393377979;-2,67099706042317;0,0224417954263132;0,248004727421503;-3,27081703926236
"365";"10363070";"Lilr4b";"14727";"leukocyte immunoglobulin-like receptor, subfamily B, member 4B";-0,120660183527779;5,41822169214722;-0,471012875465596;0,647202992474195;0,832599277154531;-5,92915048638184
"366";"10363082";"Lilrb4a";"14728";"leukocyte immunoglobulin-like receptor, subfamily B, member 4A";-0,108420461895045;6,51167743449118;-0,369358461619965;0,71915338993414;0,869792692718836;-5,97254333845047
"367";"10363173";"Gja1";"14609";"gap junction protein, alpha 1";0,597512670242927;7,97634740748893;1,17819216331048;0,264566169112;0,57377529842262;-5,37064191978505
"368";"10363224";"Fabp7";"12140";"fatty acid binding protein 7, brain";0,998688347748791;7,39916285048709;1,9351374275873;0,0801698021896285;0,361654885433213;-4,40043105506548
"369";"10363372";"Pla2g12b";"69836";"phospholipase A2, group XIIB";-0,641129340881834;10,6197506799902;-4,83519313552902;0,000586078009856451;0,120822863964755;0,0398821281834545
"370";"10363455";"Pcbd1";"13180";"pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 1";-0,15470379493005;12,5701789169647;-1,78340129909407;0,103220371432453;0,395353498128075;-4,61629485070508
"371";"10363528";"Aifm2";"71361";"apoptosis-inducing factor, mitochondrion-associated 2";0,0314603504250606;8,97336703342776;0,227646326643196;0,824264761315344;0,925064941104682;-6,01587918910783
"372";"10363629";"Pbld1";"68371";"phenazine biosynthesis-like protein domain containing 1";-0,205672129875882;8,60249175665912;-0,578241489162174;0,575214302825091;0,795642569320615;-5,87255149042812
"373";"10363706";"Jmjd1c";"108829";"jumonji domain containing 1C";0,0787495072641242;11,1389765949142;0,771151642116492;0,457510399692924;0,728705332335262;-5,74393239171373
"374";"10363735";"Egr2";"13654";"early growth response 2";0,327169046566837;7,72325055415455;1,3324976520375;0,210711297467046;0,527421877907629;-5,19782445262366
"375";"10363773";"Rhobtb1";"69288";"Rho-related BTB domain containing 1";-0,0994402268586008;10,50593016108;-0,730301934742811;0,481079890691747;0,74102301500215;-5,77394949089346
"376";"10363786";"Ank3";"11735";"ankyrin 3, epithelial";-0,303726389612958;8,61646738105063;-2,40184112044676;0,0359623131791377;0,287941413104685;-3,69512598670814
"377";"10363887";"4930533K18Rik";"75189";"RIKEN cDNA 4930533K18 gene";0,234212767672503;6,61628630490908;2,07123392836982;0,0636607860177585;0,338656697107048;-4,20033752626635
"378";"10364038";"Upb1";"103149";"ureidopropionase, beta";-0,0513348877617048;8,3790096070318;-0,336966456528475;0,742738121844555;0,883429693814893;-5,98422695789756
"379";"10364093";"Derl3";"70377";"Der1-like domain family, member 3";-0,074867602841584;8,44312830746491;-0,37510446460185;0,71500071176515;0,868092969427784;-5,97036180492084
"380";"10364102";"Chchd10";"103172";"coiled-coil-helix-coiled-coil-helix domain containing 10";-0,505054551186097;11,0926928588942;-1,48089551794533;0,167818012472109;0,479455606827519;-5,0179300521093
"381";"10364194";"Lss";"16987";"lanosterol synthase";-0,301290178208887;9,57170428294157;-1,71935736292045;0,114653254472519;0,409985798740966;-4,70476831643823
"382";"10364222";"Ftcd";"14317";"formiminotransferase cyclodeaminase";-0,16351537772533;10,2181975547052;-1,00559443582652;0,337077567909844;0,635699984073748;-5,54458181770661
"383";"10364326";"Krtap10-10";"544710";"keratin associated protein 10-10";-0,20592728724892;7,67569535227246;-0,768535742647808;0,458997160277535;0,729765221932485;-5,7458981907161
"384";"10364494";"Fstl3";"83554";"follistatin-like 3";0,406431963082861;9,78059817235743;1,7101584784266;0,116386183148967;0,412232449684426;-4,71733620038707
"385";"10364502";"Palm";"18483";"paralemmin";-0,0458044832645808;8,17216578330121;-0,216501860555433;0,832718419847002;0,929618561531794;-6,01842588094095
"386";"10364559";"Arid3a";"13496";"AT rich interactive domain 3A (BRIGHT-like)";-0,110545634394864;9,02485647458594;-1,08090970968723;0,30378362770495;0,607796283015488;-5,47134222614258
"387";"10364593";"Cnn2";"12798";"calponin 2";0,368865530852252;12,5883398027554;3,77207960368206;0,00331118377815188;0,155070328707972;-1,52479611142994
"388";"10364601";"Abca7";"27403";"ATP-binding cassette, sub-family A (ABC1), member 7";-0,0232342163399846;8,7793170946717;-0,100392252152902;0,921911840183566;0,968274542411341;-6,03739616914273
"389";"10364702";"Midn";"59090";"midnolin";0,0831345755156789;12,6440009923869;0,889879228331251;0,393335062962133;0,67781848710792;-5,6485866309728
"390";"10364722";"Efna2";"13637";"ephrin A2";0,164312222597009;7,6166389573844;1,16105858570194;0,271169343672811;0,579091088289282;-5,38885941564856
"391";"10364784";"Reep6";"70335";"receptor accessory protein 6";-0,389671103582662;12,6459617444502;-1,89013485127249;0,0864547529376471;0,373687835990904;-4,46530912257201
"392";"10364856";"Dot1l";"208266";"DOT1-like, histone H3 methyltransferase (S. cerevisiae)";0,068143809446374;10,1946492683818;0,704061106208939;0,49661378091414;0,748979179239007;-5,79245711165988
"393";"10364950";"Gadd45b";"17873";"growth arrest and DNA-damage-inducible 45 beta";-0,0999531288899629;11,9647274247625;-0,425266082939772;0,679171718177117;0,848155288250841;-5,94993192923975
"394";"10365003";"Snord37";"100217454";"small nucleolar RNA, C/D box 37";0,175893448458551;7,22827603792927;0,460754112893587;0,654310352043605;0,834848089648495;-5,93398780255004
"395";"10365005";"Dapk3";"13144";"death-associated protein kinase 3";-0,000121518462997017;11,293644714592;-0,0013349733526741;0,998959708218123;0,999550575553426;-6,04260367131518
"396";"10365127";"Smim24";"72273";"small integral membrane protein 24";-0,136205100350798;8,86360820076587;-1,08901370696493;0,300355178165241;0,604044479506275;-5,46321128409967
"397";"10365204";"Gm10777";"102635133";"predicted gene 10777";0,545816696870315;6,23559975444167;3,13927449284253;0,00986336341383091;0,203357513204916;-2,52266733082043
"398";"10365208";"Zfp873";"408062";"zinc finger protein 873";0,227710402649071;7,74314194833535;1,2099679810566;0,252657209704736;0,561221572195941;-5,33632644745101
"399";"10365286";"Eid3";"66341";"EP300 interacting inhibitor of differentiation 3";-0,161209299874586;6,67523004642867;-0,424986449122201;0,679369268106042;0,848155288250841;-5,95005267946579
"400";"10365290";"Chst11";"58250";"carbohydrate sulfotransferase 11";0,305805745060051;7,5683599710999;1,15276481209444;0,27441189864159;0,582439990029024;-5,39760506886627
"401";"10365420";"Tmem263";"103266";"transmembrane protein 263";0,285651939475715;9,6625837088341;2,84698541411346;0,0164702239885848;0,224990227106443;-2,99017031736493
"402";"10365428";"Btbd11";"74007";"BTB (POZ) domain containing 11";0,784841562060271;8,37567054203158;3,25837271889726;0,00801240509717939;0,197629509493353;-2,33268266054954
"403";"10365482";"Timp3";"21859";"tissue inhibitor of metalloproteinase 3";-0,136488290837299;9,38990463947509;-0,278777078159758;0,785794622691261;0,907261117610805;-6,00257709287433
"404";"10365545";"Pah";"18478";"phenylalanine hydroxylase";-0,260090049871742;8,38413572891427;-0,723152019808981;0,485282180019594;0,744046114860167;-5,77905279396227
"405";"10365601";"Gnptab";"432486";"N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits";0,0802416074502261;10,2497067793187;0,751203715153076;0,468926127004477;0,734919536811589;-5,7587726740019
"406";"10365658";"Uhrf1bp1l";"75089";"UHRF1 (ICBP90) binding protein 1-like";0,165623932107968;11,4745590299456;1,77898058126437;0,10397496868065;0,395853687962713;-4,62245520785406
"407";"10365716";"Ikbip";"67454";"IKBKB interacting protein";0,238890729372883;9,63789991561895;2,35446713989721;0,0390568606496342;0,298476713585647;-3,7688357317012
"408";"10365769";"Hal";"15109";"histidine ammonia lyase";-0,294016510748666;7,14495895747028;-1,45602646177149;0,174438832022894;0,491274735025632;-5,04894454658251
"409";"10365817";"Ntn4";"57764";"netrin 4";0,013442433230674;9,18409128992583;0,055639060187754;0,956667145411705;0,981221859936218;-6,04100423604055
"410";"10365845";"Fgd6";"13998";"FYVE, RhoGEF and PH domain containing 6";-0,0961721659235302;10,0644537446077;-0,520959431294393;0,613134560989724;0,819072886818333;-5,90414975367043
"411";"10365899";"Cep83";"77048";"centrosomal protein 83";0,209249166856852;9,31944800869014;1,30275788117146;0,220326358394717;0,535349781257477;-5,23231498274239
"412";"10365971";"Btg1";"12226";"BTG anti-proliferation factor 1";0,0244552850811957;12,0845192574473;0,242451347139153;0,813070642782971;0,920737519532602;-6,0123004556567
"413";"10365974";"Dcn";"13179";"decorin";-0,025216922738859;7,01557462760853;-0,100841612171225;0,921563605561541;0,968274542411341;-6,03734946224313
"414";"10366026";"Poc1b";"382406";"POC1 centriolar protein B";0,182237291996458;9,63288998413213;1,51844864831709;0,158230738577423;0,469081825404276;-4,9704706917514
"415";"10366043";"Dusp6";"67603";"dual specificity phosphatase 6";0,448713171355154;11,0380251918258;2,85459062863888;0,01625150559782;0,224990227106443;-2,97801303026278
"416";"10366052";"Kitl";"17311";"kit ligand";0,0571818471329202;8,54163384734892;0,17489250418657;0,864469220019566;0,94490228119735;-6,02681378544235
"417";"10366073";"Cep290";"216274";"centrosomal protein 290";-0,0815992133059176;7,39919778224203;-0,272348095105326;0,790601241546048;0,90920852750958;-6,00439526462048
"418";"10366229";"Lin7a";"108030";"lin-7 homolog A (C. elegans)";0,254407295985376;7,73401068285502;1,30325646755483;0,220162233066905;0,535349781257477;-5,23174125729194
"419";"10366266";"Pawr";"114774";"PRKC, apoptosis, WT1, regulator";-0,11932207825453;11,5589651888754;-0,702234656104966;0,497706320730824;0,750256002318204;-5,79372252379376
"420";"10366277";"E2f7";"52679";"E2F transcription factor 7";0,257543970548399;7,96708528532304;1,85473592211803;0,0917153851572651;0,380156288002055;-4,51584947670084
"421";"10366293";"Csrp2";"13008";"cysteine and glycine-rich protein 2";0,398084297171261;10,587052664436;3,14195514834565;0,0098172434703182;0,203357513204916;-2,5183850403029
"422";"10366310";"Osbpl8";"237542";"oxysterol binding protein-like 8";0,344944065634969;10,41904243429;3,75687816689525;0,00339766811229004;0,156538489719609;-1,54833124273478
"423";"10366346";"Phlda1";"21664";"pleckstrin homology like domain, family A, member 1";0,00705171300923446;11,0739968884645;0,0484971727583949;0,962224273201452;0,983344379077199;-6,04138866943247
"424";"10366391";"Kcnc2";"268345";"potassium voltage gated channel, Shaw-related subfamily, member 2";-0,248229367194052;5,90283997741065;-1,60125336839657;0,138758599269427;0,444010019730354;-4,86327567760955
"425";"10366409";"Zfc3h1";"216345";"zinc finger, C3H1-type containing";0,137221836673977;10,7563752479041;0,839865125363015;0,419576349829248;0,700274038898071;-5,69019517622462
"426";"10366597";"Grip1";"74053";"glutamate receptor interacting protein 1";0,0292209178278426;9,41620038259732;0,163364196067714;0,873313365899206;0,950271297585436;-6,02882424863538
"427";"10366707";"Avpr1a";"54140";"arginine vasopressin receptor 1A";-0,162830001450603;9,63078952211443;-0,478611233449841;0,641962425392688;0,832017191314131;-5,92550196373726
"428";"10366746";"Lrig3";"320398";"leucine-rich repeats and immunoglobulin-like domains 3";0,206491372979047;9,86131701683523;1,39315519231992;0,192178715985934;0,511520585998194;-5,12582211933042
"429";"10366825";"Agap2";"216439";"ArfGAP with GTPase domain, ankyrin repeat and PH domain 2";-0,0847565856897567;7,84608730576643;-0,58947776200406;0,567927190956485;0,792256870287015;-5,86599118999569
"430";"10366864";"F420014N23Rik";"100038591";"RIKEN cDNA F420014N23 gene";0,204046267874204;6,41123516043032;0,767481259148139;0,459597359042493;0,730490634870232;-5,74668893778639
"431";"10366881";"Ddit3";"13198";"DNA-damage inducible transcript 3";0,0612755984935358;8,71951523132448;0,362795291839146;0,723908299041851;0,87223044103452;-5,97499501656282
"432";"10366951";"Ndufa4l2";"407790";"Ndufa4, mitochondrial complex associated like 2";-0,57364970156079;9,47879584787276;-0,651800500180906;0,528448571275019;0,769769374058761;-5,82748054216796
"433";"10366983";"Nemp1";"210035";"nuclear envelope integral membrane protein 1";0,143648400568857;9,07067733633901;1,15817594091209;0,272292923152334;0,580380758084038;-5,39190452922395
"434";"10367041";"Rdh9";"103142";"retinol dehydrogenase 9";-0,29398968316445;6,45560062465064;-1,79669320226885;0,100981447713431;0,391416421716807;-4,59772603209274
"435";"10367045";"Rdh16";"19683";"retinol dehydrogenase 16";-0,100737988852664;6,30355609101267;-0,460166860545866;0,654718304788377;0,834848089648495;-5,93426162187853
"436";"10367076";"Prim1";"19075";"DNA primase, p49 subunit";0,20867253451658;7,48326328875649;1,02579794002105;0,327891286278707;0,62695938279141;-5,5253528222322
"437";"10367154";"Gls2";"216456";"glutaminase 2 (liver, mitochondrial)";-0,205480994515687;9,43180980209733;-1,11984105281041;0,287583655031081;0,592805462746847;-5,43184782520966
"438";"10367215";"Apon";"28194";"apolipoprotein N";-1,2565573823824;8,75877856446304;-2,41167304761778;0,0353506816105767;0,287919133919155;-3,67978426022933
"439";"10367221";"Apof";"103161";"apolipoprotein F";-0,85903199501829;10,4760390141157;-2,09593993827671;0,0610305478609874;0,334481674292128;-4,16344302479969
"440";"10367224";"Stat2";"20847";"signal transducer and activator of transcription 2";-0,16914154148623;11,029760314273;-1,07778567444173;0,305113206366214;0,609625796184464;-5,47446385912022
"441";"10367400";"Mmp19";"58223";"matrix metallopeptidase 19";0,101813659613597;9,31502758320377;0,564268285517442;0,584346666613507;0,801719203315368;-5,88054488428545
"442";"10367591";"Myct1";"68632";"myc target 1";0,284721171440594;6,62007609830232;0,955305790775424;0,360762377121853;0,652018897397936;-5,59108081355325
"443";"10367600";"Esr1";"13982";"estrogen receptor 1 (alpha)";-0,135305160975784;8,61114890997689;-0,693935063585676;0,502689393076963;0,754978763205541;-5,79943515927126
"444";"10367691";"Iyd";"70337";"iodotyrosine deiodinase";-0,194498601208322;9,5478279903687;-2,06122160843725;0,0647569429686664;0,340625860501411;-4,2152423249256
"445";"10367702";"9230019H11Rik";"215728";"RIKEN cDNA 9230019H11 gene";0,150256140794796;6,51582061273732;1,14085554131371;0,279120971313187;0,586874403159129;-5,41007942223232
"446";"10367734";"Ust";"338362";"uronyl-2-sulfotransferase";0,59633175630074;9,7798228344837;1,89092022665476;0,0863412626403851;0,373681185876526;-4,46418280443203
"447";"10367746";"Sash1";"70097";"SAM and SH3 domain containing 1";-0,120809905369192;9,72411800843426;-1,25895530966813;0,235141661324488;0,547396825160706;-5,28210726836317
"448";"10367919";"Stx11";"74732";"syntaxin 11";-0,00967900557579426;8,44243845809875;-0,0448772086628775;0,96504180400808;0,984835543000403;-6,04156339710363
"449";"10367945";"Phactr2";"215789";"phosphatase and actin regulator 2";0,178716113455577;9,1979599745342;1,25063892205816;0,238044027581213;0,548066609718763;-5,29142242401733
"450";"10367973";"Aig1";"66253";"androgen-induced 1";-0,260134774253205;10,2308479622095;-2,04205134019146;0,0669056160072891;0,341252262549741;-4,24370240960113
"451";"10367982";"Adgrg6";"215798";"adhesion G protein-coupled receptor G6";0,311975439152053;7,19942541733334;0,926589589170708;0,374813567539828;0,663063391556875;-5,61674310488579
"452";"10368144";"Tnfaip3";"21929";"tumor necrosis factor, alpha-induced protein 3";0,124088433855041;9,97311770917545;1,0436059068378;0,319949788419581;0,621206775545518;-5,50814792805401
"453";"10368162";"Pex7";"18634";"peroxisomal biogenesis factor 7";-0,206088116215692;9,33144665269336;-1,98784867103489;0,0733495944198529;0,351415716763194;-4,32359709593251
"454";"10368175";"Pde7b";"29863";"phosphodiesterase 7B";0,280304705741378;7,12894304096588;2,44608796325119;0,0332887292223971;0,280339972168144;-3,62597142108237
"455";"10368222";"4930444G20Rik";"114671";"RIKEN cDNA 4930444G20 gene";-0,145688858856761;7,9345503212322;-0,763051812111484;0,462124045678966;0,732670894039598;-5,74999999746382
"456";"10368229";"Tbpl1";"237336";"TATA box binding protein-like 1";0,187948087153055;9,81764558640674;1,85384933511986;0,0918508485358263;0,380156288002055;-4,51710953306497
"457";"10368289";"Enpp1";"18605";"ectonucleotide pyrophosphatase/phosphodiesterase 1";-0,0237532487043328;10,1833764512015;-0,211397245711561;0,836598033473317;0,931181997780662;-6,01955009135114
"458";"10368317";"Enpp3";"209558";"ectonucleotide pyrophosphatase/phosphodiesterase 3";-0,187545828343815;10,7278026078957;-1,2865004512157;0,225733302277119;0,539104239555942;-5,25093723992428
"459";"10368380";"L3mbtl3";"237339";"L3MBTL3 histone methyl-lysine binding protein";0,188419193919206;10,5589114766334;1,43722366755657;0,179591908724149;0,496962342843543;-5,07216892129181
"460";"10368486";"Rnf146";"68031";"ring finger protein 146";0,263332153753102;7,84935319940616;1,64375282163083;0,129609249544512;0,432172760472008;-4,80696596513316
"461";"10368556";"Hey2";"15214";"hairy/enhancer-of-split related with YRPW motif 2";0,0255069064855205;5,91828125496382;0,135632297730487;0,894660559930801;0,957618310065415;-6,03310178362654
"462";"10368566";"Tpd52l1";"21987";"tumor protein D52-like 1";0,0372551669781309;8,89281011027582;0,303654828793225;0,767284661343106;0,897592369096802;-5,99514843176894
"463";"10368638";"Calhm5";"103511";"calcium homeostasis modulator family member 5";0,112679980629953;6,48214819672062;0,66865114290044;0,518054956759732;0,763087210420551;-5,81645704114599
"464";"10368647";"Dse";"212898";"dermatan sulfate epimerase";0,216392255567074;8,85997031603532;0,909394771307446;0,383410816083941;0,670815064510336;-5,63179397861147
"465";"10368675";"Marcks";"17118";"myristoylated alanine rich protein kinase C substrate";1,55366571335995;9,00112025103277;2,91759249277662;0,0145482694279611;0,223567403645335;-2,87725184949552
"466";"10368700";"Mfsd4b3-ps";"100041085";"major facilitator superfamily domain containing 4B3, pseudogene";-0,3227032599205;8,57384644871599;-2,20979394366922;0,0501886762114848;0,314308355952622;-3,99143860221759
"467";"10368713";"Mfsd4b1";"215929";"major facilitator superfamily domain containing 4B1";-0,358078329752725;8,48470758692704;-2,40709195288283;0,0356343925751156;0,287941413104685;-3,6869344119311
"468";"10368720";"Slc16a10";"72472";"solute carrier family 16 (monocarboxylic acid transporters), member 10";-0,0860015930014857;8,89827306144608;-0,569647038130913;0,580822156985082;0,798050957513495;-5,87748964469603
"469";"10368845";"Cep57l1";"103268";"centrosomal protein 57-like 1";0,0621314411350156;8,11448991742023;0,327405962561948;0,749753784313579;0,887082215822647;-5,98747524148216
"470";"10368881";"Armc2";"213402";"armadillo repeat containing 2";0,0584283628823661;5,33039344585546;0,299705197543194;0,770213524133909;0,899409488030278;-5,99636946327056
"471";"10368886";"Foxo3";"56484";"forkhead box O3";0,0333185581897872;10,6574039180903;0,164617114514562;0,872351263359169;0,949835370424326;-6,02861234837666
"472";"10368918";"Sobp";"109205";"sine oculis binding protein";-0,0606998439558586;7,12852344698283;-0,615987335599249;0,550937772207622;0,78319585264809;-5,8500480705648
"473";"10369102";"Cep85l";"100038725";"centrosomal protein 85-like";0,0106251317493964;9,33754904757295;0,0623436332628754;0,951452486261607;0,980762476515596;-6,04059538754044
"474";"10369116";"Mcm9";"71567";"minichromosome maintenance 9 homologous recombination repair factor";0,12910477740837;8,25630913217494;1,05696409790979;0,314087967244153;0,617588699637379;-5,49508638539332
"475";"10369154";"Man1a";"17155";"mannosidase 1, alpha";-0,376274877950946;10,4148094348785;-3,06413652654478;0,0112497000097005;0,211095835315832;-2,64277949472442
"476";"10369276";"Mcu";"215999";"mitochondrial calcium uniporter";-0,079690673625926;10,0125358080721;-0,92761330276851;0,374306059307067;0,662591819189021;-5,61583954616023
"477";"10369290";"Ddit4";"74747";"DNA-damage-inducible transcript 4";0,158175676552801;11,2584390063206;1,18379417396316;0,262434946476999;0,572290909441753;-5,36464185481129
"478";"10369301";"Chst3";"53374";"carbohydrate sulfotransferase 3";0,782026206286665;7,20314967414137;1,58480631434933;0,142449674754623;0,447082312541566;-4,88483711537072
"479";"10369379";"Slc29a3";"71279";"solute carrier family 29 (nucleoside transporters), member 3";0,0706788893268673;9,64424177401704;0,682322526471674;0,509712104318079;0,757594134512591;-5,80732451321431
"480";"10369388";"Unc5b";"107449";"unc-5 netrin receptor B";0,184866554009885;11,9101741664949;1,33744973478385;0,209144500086741;0,525709924685591;-5,19202866843442
"481";"10369413";"Sgpl1";"20397";"sphingosine phosphate lyase 1";-0,0166909480078647;11,6864098447504;-0,196347642156652;0,848062226239763;0,936610979979101;-6,02270972358231
"482";"10369525";"Fam241b";"69894";"family with sequence similarity 241, member B";-0,0596531481478806;8,45996901068855;-0,333064277199515;0,745598693732186;0,885455733652331;-5,98556381111093
"483";"10369541";"Hk1";"15275";"hexokinase 1";0,131179944435846;9,04439081132292;0,422512734517328;0,681117945945244;0,848593230020069;-5,95111753088129
"484";"10369615";"Srgn";"19073";"serglycin";0,235898728541178;7,86357480730081;0,286498466909143;0,780034116622051;0,905148190782789;-6,00033822876837
"485";"10369704";"Hnrnph3";"432467";"heterogeneous nuclear ribonucleoprotein H3";0,137709067424513;9,16073393904377;0,9670687997487;0,355117237079981;0,647814514083718;-5,58038062714686
"486";"10369738";"Sirt1";"93759";"sirtuin 1";0,175954809083825;9,60617857382666;1,49913125567958;0,163101578654767;0,474894154717696;-4,99497677566825
"487";"10369792";"Arid5b";"71371";"AT rich interactive domain 5B (MRF1-like)";0,0618808822794339;11,5810189411252;0,518838226783196;0,614562882513761;0,820042685002602;-5,90526014258788
"488";"10369806";"Cabcoco1";"73287";"ciliary associated calcium binding coiled-coil 1";-0,179391213738777;6,78571021782719;-1,31982447466426;0,214765328946701;0,5314637881511;-5,21258867342821
"489";"10369815";"Cdk1";"12534";"cyclin-dependent kinase 1";0,383796402292775;9,32483399514381;2,5062945893543;0,0299610163696755;0,26769746140159;-3,53144248421463
"490";"10369842";"Bicc1";"83675";"BicC family RNA binding protein 1";0,0860553098408143;9,24399877695603;0,446543953546247;0,664214849141023;0,839100606115945;-5,94051954174818
"491";"10369877";"Ube2d1";"216080";"ubiquitin-conjugating enzyme E2D 1";0,0686175157176123;11,937598291215;0,64126625421445;0,53500765084706;0,773550948162059;-5,83424065453278
"492";"10369885";"Cisd1";"52637";"CDGSH iron sulfur domain 1";0,101589746599654;9,70180553904045;0,732058176117561;0,480051163238122;0,74102301500215;-5,77268905865007
"493";"10369911";"Gucd1";"68778";"guanylyl cyclase domain containing 1";-0,157774564669319;10,651336309142;-1,55779371537849;0,148699337781606;0,457918167015563;-4,91996295015728
"494";"10369989";"Ddt";"13202";"D-dopachrome tautomerase";0,0569679869710296;9,79207118756772;0,500927673812235;0,626689506548812;0,825272631608451;-5,91446435900841
"495";"10369993";"Gstt3";"103140";"glutathione S-transferase, theta 3";0,0513336186658613;9,66724543914697;0,468282136996876;0,649091308922518;0,83272145154648;-5,93044807062101
"496";"10370000";"Gstt1";"14871";"glutathione S-transferase, theta 1";-0,0983772344262981;11,3682345843339;-0,366199175321016;0,72144069959136;0,87061116781497;-5,97372883432775
"497";"10370013";"Gstt2";"14872";"glutathione S-transferase, theta 2";-0,0896177851600051;8,92007863909366;-0,354471844788745;0,729956104352933;0,876643059664314;-5,97804264890441
"498";"10370089";"Dip2a";"64451";"disco interacting protein 2 homolog A";0,193673472049968;9,26053388955591;1,48159465367598;0,1676350477538;0,479455606827519;-5,01705332180873
"499";"10370242";"Pcbp3";"59093";"poly(rC) binding protein 3";0,0584414159251772;8,50298642369621;0,425168474450928;0,679240671736609;0,848155288250841;-5,94997408680431
"500";"10370259";"Col18a1";"12822";"collagen, type XVIII, alpha 1";0,311419609048015;10,0260408929164;0,879793598782743;0,398533323694044;0,681229171996742;-5,65714338174213
"501";"10370303";"Adarb1";"110532";"adenosine deaminase, RNA-specific, B1";0,20568680870826;8,91782340433063;1,36917877763333;0,19933402274522;0,515238938316764;-5,15454356288356
"502";"10370334";"Lrrc3";"237387";"leucine rich repeat containing 3";-0,0509751252647632;9,85849206565785;-0,409968447315504;0,690015661680306;0,853480254210956;-5,95642500890377
"503";"10370376";"Pfkl";"18641";"phosphofructokinase, liver, B-type";-0,25568293752614;10,7094054330313;-0,987978618859943;0,345240945411674;0,642758503609854;-5,56109325418526
"504";"10370413";"Gatd3a";"28295";"glutamine amidotransferase like class 1 domain containing 3A";0,013587153890116;9,51790063423666;0,155993986217956;0,878977170838819;0,95174080264711;-6,03003813292333
"505";"10370530";"Ccdc105";"70976";"coiled-coil domain containing 105";-0,0779539387297827;5,91111742276856;-0,396726086299481;0,699462143465543;0,857018439905271;-5,96185993373449
"506";"10370544";"2610008E11Rik";"72128";"RIKEN cDNA 2610008E11 gene";0,267198221747039;9,16760593267866;1,24378533322873;0,240457622062745;0,549694789174968;-5,29906539868885
"507";"10370754";"Cbarp";"100503659";"calcium channel, voltage-dependent, beta subunit associated regulatory protein";0,0189779845593474;8,42142181317923;0,129257603038781;0,899580674933754;0,958447094874331;-6,03397332626641
"508";"10370766";"Gamt";"14431";"guanidinoacetate methyltransferase";-0,33289579973464;10,0677061537663;-2,07406852199494;0,0633536519704414;0,338441877631568;-4,19611284277204
"509";"10370798";"Adamtsl5";"66548";"ADAMTS-like 5";-0,0569962661265908;8,94205797221804;-0,493324764015759;0,63187268379509;0,826723385284791;-5,91827853890736
"510";"10370818";"Mex3d";"237400";"mex3 RNA binding family member D";0,273236016293215;10,6354471124619;1,93002823773648;0,0808613725740956;0,363011412424247;-4,40783090858516
"511";"10370833";"Uqcr11";"66594";"ubiquinol-cytochrome c reductase, complex III subunit XI";-0,0401529304994845;11,2870906559492;-0,466462567470737;0,650350987659143;0,833203289825336;-5,93130867946167
